Date,Open,High,Low,Close,Adj Close,Volume
1986-12-31,2540.100098,2614.899902,2449.899902,2553.300049,2553.300049,0
1987-01-31,2585.199951,2879.000000,2585.199951,2877.899902,2877.899902,0
1987-02-28,2894.300049,2939.100098,2629.300049,2713.800049,2713.800049,0
1987-03-31,2695.899902,2785.500000,2589.500000,2659.899902,2659.899902,0
1987-04-30,2685.399902,2950.800049,2685.399902,2950.800049,2950.800049,0
1987-05-31,2934.100098,3179.000000,2934.100098,3178.199951,3178.199951,0
1987-06-30,3164.000000,3479.199951,3164.000000,3479.199951,3479.199951,0
1987-07-31,3514.300049,3611.699951,3391.300049,3611.699951,3611.699951,0
1987-08-31,3644.300049,3943.600098,3571.399902,3943.600098,3943.600098,0
1987-09-30,3949.699951,3949.699951,2202.800049,2204.500000,2204.500000,0
1987-10-31,2224.800049,2317.500000,1960.900024,2138.399902,2138.399902,0
1987-11-30,2086.699951,2379.100098,1894.900024,2302.800049,2302.800049,0
1987-12-31,2238.100098,2512.199951,2238.100098,2409.699951,2409.699951,0
1988-01-31,2374.000000,2418.100098,2223.000000,2418.100098,2418.100098,0
1988-02-29,2446.399902,2618.399902,2437.699951,2544.000000,2544.000000,0
1988-03-31,2556.600098,2684.100098,2552.000000,2602.899902,2602.899902,0
1988-04-30,2589.899902,2641.100098,2488.899902,2496.699951,2496.699951,0
1988-05-31,2516.199951,2719.000000,2516.199951,2671.500000,2671.500000,0
1988-06-30,2684.600098,2772.500000,2647.399902,2678.899902,2678.899902,0
1988-07-31,2703.399902,2703.399902,2439.600098,2443.800049,2443.800049,0
1988-08-31,2433.300049,2525.100098,2423.199951,2441.000000,2441.000000,0
1988-09-30,2429.100098,2627.399902,2415.800049,2627.399902,2627.399902,0
1988-10-31,2615.399902,2666.000000,2538.000000,2659.300049,2659.300049,0
1988-11-30,2668.000000,2696.399902,2608.000000,2687.399902,2687.399902,0
1988-12-31,2706.699951,3072.899902,2706.699951,3072.899902,3072.899902,0
1989-01-31,3060.899902,3210.000000,3012.699951,3012.699951,3012.699951,0
1989-02-28,3037.100098,3150.899902,2980.800049,3005.000000,3005.000000,0
1989-03-31,2987.199951,3164.100098,2987.199951,3116.000000,3116.000000,0
1989-04-30,3123.899902,3309.600098,2686.000000,2743.899902,2743.899902,0
1989-05-31,2690.000000,2690.000000,2093.600098,2273.899902,2273.899902,0
1989-06-30,2270.800049,2571.100098,2270.800049,2571.100098,2571.100098,0
1989-07-31,2579.000000,2640.399902,2487.000000,2508.600098,2508.600098,0
1989-08-31,2508.899902,2758.199951,2508.899902,2758.199951,2758.199951,0
1989-09-30,2746.699951,2844.000000,2595.000000,2725.300049,2725.300049,0
1989-10-31,2725.000000,2826.000000,2706.000000,2748.399902,2748.399902,0
1989-11-30,2748.000000,2962.000000,2735.000000,2836.600098,2836.600098,0
1989-12-31,2836.000000,2889.000000,2732.000000,2751.600098,2751.600098,0
1990-01-31,2751.000000,2982.000000,2697.000000,2952.000000,2952.000000,0
1990-02-28,2951.000000,3027.000000,2862.000000,2997.000000,2997.000000,0
1990-03-31,2997.000000,3073.000000,2931.000000,2951.000000,2951.000000,0
1990-04-30,2948.000000,3137.000000,2906.000000,3132.000000,3132.000000,0
1990-05-31,3139.000000,3305.000000,3136.000000,3278.000000,3278.000000,0
1990-06-30,3278.000000,3559.000000,3278.000000,3438.000000,3438.000000,0
1990-07-31,3438.000000,3488.000000,2813.000000,3087.000000,3087.000000,0
1990-08-31,3089.000000,3113.000000,2732.000000,2760.000000,2760.000000,0
1990-09-30,2760.000000,3085.000000,2758.000000,2990.000000,2990.000000,0
