Date,Open,High,Low,Close,Adj Close,Volume
1991-04-30,1192.500000,1192.500000,1158.900024,1171.699951,1171.699951,0
1991-05-31,1175.900024,1186.599976,1155.900024,1162.500000,1162.500000,0
1991-06-30,1160.300049,1160.300049,1124.199951,1139.699951,1139.699951,0
1991-07-31,1141.699951,1151.300049,1073.900024,1128.900024,1128.900024,0
1991-08-31,1132.300049,1144.099976,1086.099976,1089.000000,1089.000000,0
1991-09-30,1089.800049,1109.599976,1089.300049,1101.000000,1101.000000,0
1991-10-31,1098.199951,1108.900024,1069.099976,1069.099976,1069.099976,0
1991-11-30,1059.400024,1092.699951,1058.500000,1092.699951,1092.699951,0
1991-12-31,1108.500000,1183.800049,1103.099976,1180.199951,1180.199951,0
1992-01-31,1177.800049,1210.599976,1158.400024,1210.599976,1210.599976,0
1992-02-29,1229.199951,1234.699951,1187.099976,1193.000000,1193.000000,0
1992-03-31,1189.500000,1221.599976,1165.599976,1192.800049,1192.800049,0
1992-04-30,1194.400024,1230.800049,1194.400024,1230.800049,1230.800049,0
1992-05-31,1232.800049,1235.400024,1161.900024,1162.800049,1162.800049,0
1992-06-30,1162.300049,1178.099976,1128.599976,1145.300049,1145.300049,0
1992-07-31,1140.000000,1145.300049,1055.000000,1057.300049,1057.300049,0
1992-08-31,1056.000000,1131.599976,1038.500000,1109.199951,1109.199951,0
1992-09-30,1105.699951,1141.199951,1062.500000,1140.000000,1140.000000,0
1992-10-31,1145.599976,1158.599976,1122.699951,1128.099976,1128.099976,0
1992-11-30,1128.000000,1143.400024,1097.500000,1127.099976,1127.099976,0
1992-12-31,1127.300049,1189.400024,1123.099976,1188.300049,1188.300049,0
1993-01-31,1193.800049,1236.699951,1188.199951,1207.500000,1207.500000,0
1993-02-28,1208.099976,1264.500000,1200.800049,1262.199951,1262.199951,0
1993-03-31,1263.199951,1270.099976,1190.900024,1197.500000,1197.500000,0
1993-04-30,1192.599976,1219.900024,1172.199951,1196.900024,1196.900024,0
1993-05-31,1196.099976,1279.500000,1178.599976,1279.500000,1279.500000,0
1993-06-30,1282.000000,1331.500000,1268.300049,1326.400024,1326.400024,0
1993-07-31,1340.300049,1371.300049,1295.599976,1306.800049,1306.800049,0
1993-08-31,1307.199951,1352.300049,1262.000000,1300.099976,1300.099976,0
1993-09-30,1300.000000,1381.699951,1300.000000,1381.400024,1381.400024,0
1993-10-31,1380.699951,1411.400024,1359.099976,1388.699951,1388.699951,0
1993-11-30,1391.599976,1480.199951,1391.599976,1473.099976,1473.099976,0
