Date,Open,High,Low,Close,Adj Close,Volume
1992-11-30,762.479980,762.479980,713.890015,747.700012,747.700012,0
1992-12-31,747.309998,771.460022,710.080017,771.400024,771.400024,0
1993-01-31,771.849976,837.530029,771.849976,837.119995,837.119995,0
1993-02-28,837.380005,871.010010,770.530029,778.690002,778.690002,0
1993-03-31,778.239990,790.150024,759.809998,763.849976,763.849976,0
1993-04-30,763.979980,803.419983,757.200012,797.549988,797.549988,0
1993-05-31,797.359985,862.549988,791.469971,851.700012,851.700012,0
1993-06-30,851.770020,989.780029,825.020020,948.590027,948.590027,0
1993-07-31,948.469971,1019.690002,929.359985,1014.080017,1014.080017,0
1993-08-31,1013.729980,1024.939941,942.869995,962.869995,962.869995,0
1993-09-30,962.520020,1086.160034,960.020020,1086.020020,1086.020020,0
1993-10-31,1086.510010,1096.459961,1039.839966,1057.010010,1057.010010,0
1993-11-30,1057.010010,1133.170044,1057.010010,1128.780029,1128.780029,0
1993-12-31,1128.719971,1215.380005,1124.719971,1215.380005,1215.380005,0
1994-01-31,1216.660034,1230.510010,1150.050049,1158.959961,1158.959961,0
1994-02-28,1159.420044,1174.560059,1114.209961,1121.859985,1121.859985,0
1994-03-31,1121.739990,1142.489990,1062.900024,1092.310059,1092.310059,0
1994-04-30,1093.119995,1110.540039,1037.660034,1042.530029,1042.530029,0
1994-05-31,1042.530029,1117.380005,999.700012,1058.640015,1058.640015,0
1994-06-30,1058.750000,1090.319946,1035.849976,1077.699951,1077.699951,0
1994-07-31,1078.209961,1148.760010,1078.209961,1145.699951,1145.699951,0
1994-08-31,1145.800049,1158.599976,1062.689941,1070.130005,1070.130005,0
1994-09-30,1069.760010,1073.369995,1009.390015,1040.469971,1040.469971,0
1994-10-31,1039.859985,1047.050049,1019.690002,1038.180054,1038.180054,0
1994-11-30,1038.089966,1060.089966,1021.320007,1055.239990,1055.239990,0
1994-12-31,1055.079956,1059.430054,973.409973,993.270020,993.270020,0
1995-01-31,993.359985,1017.440002,964.450012,1017.400024,1017.400024,0
1995-02-28,1017.830017,1029.089966,934.059998,937.900024,937.900024,0
1995-03-31,937.900024,967.669983,933.880005,955.950012,955.950012,0
1995-04-30,956.000000,1048.160034,956.000000,1034.890015,1034.890015,0
1995-05-31,1035.630005,1057.270020,1006.690002,1029.699951,1029.699951,0
1995-06-30,1029.780029,1062.400024,1017.890015,1034.199951,1034.199951,0
1995-07-31,1034.339966,1051.719971,1006.190002,1012.530029,1012.530029,0
1995-08-31,1012.679993,1060.599976,967.270020,977.590027,977.590027,0
1995-09-30,977.669983,980.909973,881.489990,924.979980,924.979980,0
1995-10-31,925.080017,945.409973,894.099976,940.169983,940.169983,0
1995-11-30,940.539978,974.890015,918.000000,959.789978,959.789978,0
1995-12-31,959.789978,1087.079956,959.599976,1086.569946,1086.569946,0
1996-01-31,1086.810059,1098.729980,1030.540039,1066.989990,1066.989990,0
1996-02-29,1066.989990,1074.270020,1033.910034,1050.810059,1050.810059,0
1996-03-31,1050.869995,1132.819946,1050.869995,1118.579956,1118.579956,0
1996-04-30,1118.579956,1142.939941,1093.800049,1138.859985,1138.859985,0
1996-05-31,1139.000000,1140.699951,1085.449951,1090.609985,1090.609985,0
1996-06-30,1090.609985,1090.609985,1009.179993,1028.699951,1028.699951,0
1996-07-31,1029.300049,1048.640015,1019.979980,1039.930054,1039.930054,0
1996-08-31,1040.010010,1054.500000,1006.640015,1054.189941,1054.189941,0
1996-09-30,1054.079956,1101.819946,1052.069946,1067.069946,1067.069946,0
1996-10-31,1066.349976,1118.290039,1052.349976,1118.290039,1118.290039,0
1996-11-30,1117.349976,1155.150024,1100.140015,1140.189941,1140.189941,0
1996-12-31,1138.469971,1192.449951,1121.949951,1174.619995,1174.619995,0
1997-01-31,1174.680054,1239.030029,1173.219971,1223.969971,1223.969971,0
1997-02-28,1223.729980,1261.160034,1205.709961,1215.239990,1215.239990,0
1997-03-31,1214.760010,1218.170044,1149.140015,1194.229980,1194.229980,0
1997-04-30,1194.650024,1323.189941,1194.280029,1280.020020,1280.020020,0
1997-05-31,1279.780029,1314.349976,1274.589966,1309.699951,1309.699951,0
1997-06-30,1309.319946,1485.689941,1308.819946,1480.489990,1480.489990,0
1997-07-31,1480.089966,1481.510010,1313.750000,1335.900024,1335.900024,0
1997-08-31,1335.900024,1430.540039,1330.800049,1423.770020,1423.770020,0
1997-09-30,1423.439941,1467.719971,1205.430054,1307.020020,1307.020020,0
1997-10-31,1307.020020,1352.670044,1227.670044,1236.729980,1236.729980,0
1997-11-30,1236.729980,1326.520020,1236.729980,1294.939941,1294.939941,0
1997-12-31,1290.380005,1345.060059,1226.170044,1343.689941,1343.689941,0
1998-01-31,1344.060059,1416.949951,1325.729980,1402.920044,1402.920044,0
1998-02-28,1403.750000,1515.739990,1379.530029,1496.199951,1496.199951,0
1998-03-31,1492.800049,1575.599976,1475.160034,1551.410034,1551.410034,0
1998-04-30,1550.640015,1630.229980,1540.849976,1585.910034,1585.910034,0
1998-05-31,1583.380005,1593.170044,1458.209961,1490.349976,1490.349976,0
1998-06-30,1490.229980,1548.500000,1444.800049,1463.459961,1463.459961,0
1998-07-31,1463.430054,1474.660034,1114.040039,1207.219971,1207.219971,0
1998-08-31,1202.500000,1232.449951,1045.880005,1047.239990,1047.239990,0
1998-09-30,1045.540039,1149.900024,949.599976,1149.510010,1149.510010,0
1998-10-31,1148.609985,1184.829956,1095.770020,1132.369995,1132.369995,0
1998-11-30,1132.369995,1145.180054,1074.729980,1120.770020,1120.770020,0
1998-12-31,1121.250000,1170.390015,1000.520020,1073.670044,1073.670044,0
1999-01-31,1073.800049,1186.550049,1063.550049,1172.760010,1172.760010,0
1999-02-28,1172.140015,1220.319946,1137.699951,1189.760010,1189.760010,0
1999-03-31,1188.349976,1309.540039,1177.660034,1298.530029,1298.530029,0
1999-04-30,1297.699951,1327.250000,1162.979980,1174.689941,1174.689941,0
1999-05-31,1174.689941,1235.319946,1174.420044,1231.739990,1231.739990,0
