Date,Open,High,Low,Close,Adj Close,Volume
2005-02-28,373.510010,380.190002,366.500000,369.559998,369.559998,2471016600
2005-03-31,370.089996,374.260010,345.549988,348.200012,348.200012,2656191800
2005-04-30,348.700012,369.670013,347.799988,364.679993,364.679993,2450851800
2005-05-31,365.779999,385.440002,365.519989,383.829987,383.829987,2428853400
2005-06-30,382.850006,399.019989,375.160004,395.769989,395.769989,2964931400
2005-07-31,396.209991,401.769989,382.160004,389.600006,389.600006,2235986200
2005-08-31,390.700012,404.089996,388.059998,402.989990,402.989990,2427234600
2005-09-30,405.410004,408.899994,383.309998,394.160004,394.160004,2462655000
2005-10-31,394.279999,422.059998,393.279999,418.790009,418.790009,2376146200
2005-11-30,419.720001,441.260010,419.720001,436.779999,436.779999,1784412400
2005-12-31,437.549988,454.459991,427.899994,450.500000,450.500000,2537086800
2006-01-31,449.859985,467.529999,448.660004,458.720001,458.720001,2401370400
2006-02-28,459.890015,473.130005,449.149994,468.690002,468.690002,2798368800
2006-03-31,471.450012,478.440002,460.089996,469.399994,469.399994,2351671400
2006-04-30,467.670013,474.260010,426.179993,440.410004,440.410004,2972584200
2006-05-31,439.679993,445.980011,409.559998,440.250000,440.250000,2654839600
2006-06-30,440.790009,457.640015,422.709991,454.059998,454.059998,2174250200
2006-07-31,452.929993,471.459991,446.339996,469.010010,469.010010,2580680600
2006-08-31,469.220001,485.799988,460.170013,483.619995,483.619995,2353667100
2006-09-30,484.920013,495.730011,478.670013,486.570007,486.570007,2486208800
2006-10-31,485.640015,498.450012,475.399994,477.670013,477.670013,2678960700
2006-11-30,478.399994,499.170013,470.540009,495.339996,495.339996,2091743700
2006-12-31,497.910004,509.000000,490.929993,499.809998,499.809998,2628002400
2007-01-31,505.089996,512.469971,490.049988,490.209991,490.209991,2896260300
2007-02-28,489.579987,515.859985,469.850006,510.500000,510.500000,4112448000
2007-03-31,510.500000,539.080017,509.760010,530.809998,530.809998,2867063900
2007-04-30,532.090027,542.070007,521.099976,540.390015,540.390015,3055220200
2007-05-31,541.010010,554.960022,530.530029,548.210022,548.210022,3220721300
2007-06-30,545.500000,563.979980,523.760010,533.989990,533.989990,3356766800
2007-07-31,523.460022,532.830017,479.489990,522.729980,522.729980,4400052000
2007-08-31,523.770020,546.559998,512.419983,540.979980,540.979980,3238938900
2007-09-30,538.409973,559.429993,537.510010,547.849976,547.849976,4611056000
2007-10-31,549.719971,549.780029,480.869995,507.579987,507.579987,3665931900
2007-11-30,506.859985,521.489990,495.489990,515.770020,515.770020,2251562200
2007-12-31,514.679993,518.270020,401.450012,441.329987,441.329987,4117068800
2008-01-31,445.070007,466.109985,425.350006,446.529999,446.529999,3195789200
2008-02-29,439.070007,446.140015,414.299988,442.429993,442.429993,4571194200
2008-03-31,440.649994,476.390015,440.140015,475.559998,475.559998,4860329100
2008-04-30,478.959991,496.119995,473.019989,485.519989,485.519989,2352528900
2008-05-31,483.850006,487.320007,419.100006,425.929993,425.929993,2903964900
2008-06-30,424.209991,424.209991,374.089996,399.950012,399.950012,3442760000
2008-07-31,396.679993,417.420013,391.750000,412.839996,412.839996,2289857800
2008-08-31,409.380005,416.279999,310.670013,331.450012,331.450012,4038303200
2008-09-30,335.660004,344.230011,231.500000,267.690002,267.690002,4899443100
2008-10-31,269.570007,291.130005,220.119995,252.550003,252.550003,2654485900
2008-11-30,252.820007,257.529999,227.770004,245.940002,245.940002,2127819000
2008-12-31,248.970001,271.910004,227.529999,248.600006,248.600006,2672179400
2009-01-31,245.419998,263.950012,214.960007,219.809998,219.809998,2613295200
2009-02-28,214.449997,226.770004,194.990005,216.979996,216.979996,2926274200
2009-03-31,216.270004,244.979996,212.770004,240.759995,240.759995,2414278000
2009-04-30,244.990005,267.149994,244.619995,259.450012,259.450012,2184777300
2009-05-31,265.239990,271.119995,247.029999,254.710007,254.710007,1936822100
2009-06-30,256.329987,285.239990,241.360001,283.170013,283.170013,2056747500
2009-07-31,283.630005,302.760010,280.149994,296.269989,296.269989,2057420900
2009-08-31,298.029999,315.480011,286.239990,311.350006,311.350006,2213063300
2009-09-30,312.309998,328.510010,296.500000,302.359985,302.359985,2684133200
2009-10-31,302.109985,323.179993,296.980011,305.899994,305.899994,2040551600
2009-11-30,309.140015,338.220001,308.869995,335.329987,335.329987,2449715400
2009-12-31,336.959991,345.559998,323.950012,327.899994,327.899994,2123769900
2010-01-31,325.940002,335.679993,311.529999,317.739990,317.739990,2359193700
2010-02-28,320.750000,346.079987,320.100006,344.220001,344.220001,2227796400
2010-03-31,345.899994,358.230011,341.950012,345.910004,345.910004,2327998800
2010-04-30,345.410004,348.859985,301.480011,320.700012,320.700012,3292378800
2010-05-31,319.489990,343.320007,311.820007,316.809998,316.809998,2322227200
2010-06-30,313.049988,340.589996,306.269989,330.640015,330.640015,2073605600
2010-07-31,333.299988,341.000000,308.470001,316.470001,316.470001,1922671700
2010-08-31,318.079987,342.350006,315.510010,334.390015,334.390015,1951642600
2010-09-30,335.269989,344.440002,328.609985,337.230011,337.230011,1752528500
2010-10-31,339.649994,348.820007,325.140015,327.410004,327.410004,2169528000
2010-11-30,329.910004,358.799988,329.059998,354.570007,354.570007,1635423800
2010-12-31,357.910004,365.079987,352.559998,360.750000,360.750000,2184182600
2011-01-31,363.029999,374.190002,361.920013,369.130005,369.130005,2070796600
2011-02-28,370.690002,372.200012,343.200012,365.619995,365.619995,1759110400
2011-03-31,367.470001,371.100006,350.790009,359.940002,359.940002,1546362600
2011-04-30,362.260010,363.309998,340.329987,349.440002,349.440002,1982653400
2011-05-31,350.290009,350.380005,326.859985,339.649994,339.649994,1976857800
2011-06-30,340.130005,347.010010,323.059998,329.220001,329.220001,1956299600
2011-07-31,333.630005,333.730011,265.850006,292.929993,292.929993,3369093000
2011-08-31,294.339996,295.809998,256.359985,280.179993,280.179993,2760035400
2011-09-30,273.510010,318.179993,266.130005,307.500000,307.500000,2460327600
2011-10-31,301.019989,308.190002,268.739990,299.679993,299.679993,2646724000
2011-11-30,300.140015,312.470001,291.350006,312.470001,312.470001,1820770200
2011-12-31,312.450012,323.829987,305.549988,318.470001,318.470001,2210045400
2012-01-31,319.959991,333.079987,319.609985,324.250000,324.250000,2052318400
2012-02-29,323.809998,337.200012,316.670013,323.510010,323.510010,2125764200
2012-03-31,324.209991,327.230011,299.920013,308.299988,308.299988,2257054000
2012-04-30,311.820007,312.299988,286.890015,290.089996,290.089996,2228843400
2012-05-31,291.209991,307.809998,281.000000,307.309998,307.309998,2469729800
2012-06-30,307.410004,329.459991,306.470001,326.470001,326.470001,2145482000
2012-07-31,327.000000,336.690002,321.769989,329.279999,329.279999,2026035400
2012-08-31,328.570007,340.220001,323.179993,323.179993,323.179993,1934381600
2012-09-30,322.190002,336.540009,321.829987,330.760010,330.760010,1860094400
2012-10-31,330.500000,339.459991,319.750000,336.549988,336.549988,1874099800
2012-11-30,337.170013,346.859985,336.630005,342.709991,342.709991,1396944200
2012-12-31,348.529999,358.920013,346.049988,354.350006,354.350006,2024688000
2013-01-31,354.420013,356.880005,332.989990,340.529999,340.529999,2159438000
2013-02-28,339.709991,356.160004,336.500000,348.100006,348.100006,2008844600
2013-03-31,347.779999,355.010010,337.940002,351.390015,351.390015,2585405000
2013-04-30,351.519989,373.309998,351.220001,363.380005,363.380005,2769649400
2013-05-31,361.269989,364.920013,330.980011,344.589996,344.589996,2550286000
2013-06-30,345.910004,373.130005,342.799988,369.809998,369.809998,2743390400
2013-07-31,370.200012,380.179993,362.329987,362.929993,362.929993,2870441900
2013-08-31,366.309998,385.899994,365.160004,374.920013,374.920013,2193656100
2013-09-30,373.940002,393.040009,366.059998,391.920013,391.920013,2093976100
2013-10-31,392.500000,398.589996,388.429993,396.549988,396.549988,1987060800
2013-11-30,396.619995,401.950012,375.899994,401.790009,401.790009,1487431000
2013-12-31,403.369995,408.929993,381.720001,386.850006,386.850006,2412696300
2014-01-31,385.859985,402.459991,379.510010,398.540009,398.540009,2132677200
2014-02-28,392.140015,405.089996,379.799988,403.209991,403.209991,2239649400
2014-03-31,404.829987,408.420013,391.290009,400.549988,400.549988,1701391900
2014-04-30,400.049988,408.339996,392.720001,407.209991,407.209991,1587427100
2014-05-31,408.600006,419.570007,406.500000,413.149994,413.149994,1480473600
2014-06-30,413.799988,419.940002,401.559998,404.290009,404.290009,1746853500
2014-07-31,403.350006,413.600006,388.140015,413.130005,413.130005,1498665600
2014-08-31,413.399994,425.739990,413.130005,421.140015,421.140015,1674224900
2014-09-30,419.679993,421.480011,366.839996,411.320007,411.320007,2510624400
2014-10-31,411.279999,426.989990,403.149994,425.859985,425.859985,1825549900
2014-11-30,422.820007,432.220001,389.309998,424.470001,424.470001,1754190800
2014-12-31,425.890015,459.440002,406.299988,450.390015,450.390015,2295729500
2015-01-31,450.600006,483.929993,446.440002,483.929993,483.929993,2132924000
2015-02-28,484.359985,500.660004,478.799988,489.410004,489.410004,2122983100
2015-03-31,486.839996,510.549988,484.799988,487.850006,487.850006,1926754400
2015-04-30,488.239990,504.799988,469.820007,493.559998,493.559998,1713809300
2015-05-31,496.880005,498.829987,464.600006,472.579987,472.579987,2187214400
2015-06-30,477.839996,506.049988,454.859985,495.230011,495.230011,1974446300
2015-07-31,495.399994,504.000000,401.869995,445.029999,445.029999,2210845100
2015-08-31,439.950012,451.410004,405.010010,421.140015,421.140015,2274460500
2015-09-30,426.769989,468.640015,415.519989,462.119995,462.119995,2356116800
2015-10-31,457.839996,474.869995,448.359985,469.519989,469.519989,2134832500
2015-11-30,471.220001,471.959991,419.790009,441.820007,441.820007,2150028300
2015-12-31,436.970001,436.970001,392.440002,431.279999,431.279999,2524113000
2016-01-31,433.850006,433.850006,378.529999,427.269989,427.269989,2844603800
2016-02-29,426.790009,449.619995,425.829987,440.109985,440.109985,2443585500
2016-03-31,434.859985,458.019989,426.750000,439.679993,439.679993,2257515000
2016-04-30,441.029999,453.070007,425.779999,447.869995,447.869995,2056074300
2016-05-31,447.140015,453.299988,409.230011,435.880005,435.880005,2675183800
2016-06-30,438.359985,456.779999,419.450012,449.829987,449.829987,2115001000
2016-07-31,451.450012,457.920013,437.850006,454.380005,454.380005,1859965300
2016-08-31,455.720001,466.170013,437.619995,452.329987,452.329987,2113273500
2016-09-30,452.549988,463.029999,442.720001,452.589996,452.589996,1991888200
2016-10-31,456.320007,459.570007,436.279999,457.209991,457.209991,2495252600
2016-11-30,455.890015,484.209991,445.649994,483.170013,483.170013,1935176500
2016-12-31,481.160004,489.910004,476.709991,476.709991,476.709991,1727615900
2017-01-31,480.190002,500.940002,479.380005,495.350006,495.350006,1909270400
2017-02-28,499.140015,518.880005,498.940002,516.539978,516.539978,2176408500
2017-03-31,517.520020,526.250000,509.399994,521.130005,521.130005,1863955900
2017-04-30,522.400024,537.840027,519.479980,524.070007,524.070007,2276017400
2017-05-31,524.109985,531.609985,506.910004,507.149994,507.149994,2146512600
2017-06-30,509.540009,530.659973,506.269989,525.440002,525.440002,1643519600
2017-07-31,528.750000,531.409973,521.840027,531.409973,531.409973,385678600
