Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,996.770020,996.770020,922.460022,929.859985,929.859985,0
2000-01-31,944.770020,1022.250000,944.770020,1007.320007,1007.320007,0
2000-02-29,1015.659973,1048.369995,998.219971,1021.219971,1021.219971,0
2000-03-31,998.989990,1042.609985,986.549988,1042.609985,1042.609985,0
2000-04-30,1044.660034,1075.319946,1001.309998,1051.250000,1051.250000,0
2000-05-31,1066.030029,1086.329956,1054.439941,1064.060059,1064.060059,0
2000-06-30,1071.790039,1093.569946,1062.339966,1078.339966,1078.339966,0
2000-07-31,1079.050049,1115.140015,1060.890015,1114.880005,1114.880005,0
2000-08-31,1134.329956,1147.839966,1052.660034,1055.270020,1055.270020,0
2000-09-30,1005.640015,1075.250000,1003.859985,1075.250000,1075.250000,0
2000-10-31,1078.400024,1078.400024,1004.349976,1004.349976,1004.349976,0
2000-11-30,1009.000000,1024.829956,970.460022,997.250000,997.250000,0
2000-12-31,982.219971,1007.320007,960.409973,1007.320007,1007.320007,0
2001-01-31,994.479980,994.479980,912.130005,922.359985,922.359985,0
2001-02-28,914.559998,935.380005,816.260010,881.659973,881.659973,0
2001-03-31,886.570007,941.619995,831.409973,936.710022,936.710022,0
2001-04-30,950.609985,965.140015,908.409973,929.130005,929.130005,0
2001-05-31,928.409973,941.700012,858.289978,896.369995,896.369995,0
2001-06-30,896.070007,908.190002,825.330017,869.780029,869.780029,0
2001-07-31,868.090027,886.289978,810.229980,812.700012,812.700012,0
2001-08-31,815.659973,815.739990,601.219971,710.409973,710.409973,0
2001-09-30,712.630005,775.549988,679.950012,743.130005,743.130005,0
2001-10-31,741.969971,805.520020,733.559998,773.130005,773.130005,0
2001-11-30,768.510010,811.260010,749.849976,800.469971,800.469971,0
2001-12-31,795.960022,811.780029,764.960022,779.710022,779.710022,0
2002-01-31,782.510010,785.309998,737.510010,774.530029,774.530029,0
2002-02-28,774.070007,820.289978,772.140015,819.840027,819.840027,0
2002-03-31,817.280029,819.659973,773.140015,783.919983,783.919983,0
2002-04-30,785.299988,787.130005,745.799988,753.390015,753.390015,0
2002-05-31,749.750000,754.140015,629.609985,687.390015,687.390015,0
2002-06-30,683.799988,699.250000,513.400024,598.929993,598.929993,0
2002-07-31,598.799988,634.159973,530.119995,596.609985,596.609985,0
2002-08-31,593.460022,598.690002,475.040009,493.690002,493.690002,0
2002-09-30,499.149994,569.929993,473.010010,556.109985,556.109985,0
2002-10-31,551.210022,594.330017,528.099976,589.640015,589.640015,0
2002-11-30,590.400024,599.919983,528.390015,540.270020,540.270020,0
2002-12-31,540.710022,567.419983,481.279999,513.750000,513.750000,0
2003-01-31,519.650024,522.109985,457.540009,479.670013,479.670013,0
2003-02-28,483.880005,504.100006,419.489990,460.049988,460.049988,0
2003-03-31,462.959991,523.770020,457.989990,510.420013,510.420013,0
2003-04-30,509.250000,528.929993,491.350006,518.289978,518.289978,0
2003-05-31,523.390015,553.229980,519.109985,530.210022,530.210022,0
2003-06-30,531.390015,556.020020,518.450012,554.619995,554.619995,0
2003-07-31,552.619995,579.869995,538.890015,573.159973,573.159973,0
2003-08-31,578.260010,595.729980,542.219971,545.520020,545.520020,0
2003-09-30,547.260010,587.320007,544.419983,582.010010,582.010010,0
2003-10-31,583.359985,600.549988,569.659973,589.349976,589.349976,0
2003-11-30,593.619995,609.580017,586.320007,608.969971,608.969971,0
2003-12-31,609.039978,636.719971,607.710022,623.739990,623.739990,0
2004-01-31,627.280029,645.530029,615.820007,640.159973,640.159973,0
2004-02-29,642.479980,650.099976,597.179993,620.510010,620.510010,0
2004-03-31,623.700012,652.090027,620.030029,627.229980,627.229980,0
2004-04-30,625.260010,636.929993,598.250000,623.950012,623.950012,0
2004-05-31,623.390015,642.770020,615.820007,636.890015,636.890015,0
2004-06-30,639.469971,642.710022,604.299988,620.760010,620.760010,0
2004-07-31,617.630005,623.460022,590.500000,614.909973,614.909973,0
2004-08-31,617.979980,639.159973,616.400024,623.530029,623.530029,0
2004-09-30,626.349976,646.650024,618.130005,635.409973,635.409973,0
2004-10-31,634.020020,659.619995,634.020020,644.229980,644.229980,0
2004-11-30,643.239990,659.340027,642.849976,657.929993,657.929993,0
2004-12-31,658.500000,675.659973,656.289978,675.590027,675.590027,0
2005-01-31,676.090027,700.580017,675.250000,696.599976,696.599976,0
2005-02-28,696.049988,708.320007,687.890015,697.750000,697.750000,0
2005-03-31,698.349976,709.500000,663.590027,669.179993,669.179993,0
2005-04-30,670.789978,703.340027,670.460022,700.130005,700.130005,0
2005-05-31,702.500000,727.859985,701.340027,724.719971,724.719971,0
2005-06-30,723.419983,759.059998,704.200012,754.809998,754.809998,0
2005-07-31,755.599976,768.250000,736.020020,748.700012,748.700012,0
2005-08-31,751.710022,781.989990,746.760010,779.309998,779.309998,0
2005-09-30,781.109985,787.159973,731.909973,754.700012,754.700012,0
2005-10-31,754.260010,793.000000,749.849976,783.679993,783.679993,0
2005-11-30,785.840027,818.840027,785.840027,810.349976,810.349976,1462262800
2005-12-31,813.530029,851.580017,812.400024,847.099976,847.099976,6437155800
2006-01-31,846.859985,877.830017,839.049988,863.500000,863.500000,5878103800
2006-02-28,865.760010,901.510010,851.750000,896.609985,896.609985,7289787000
2006-03-31,900.890015,908.460022,874.940002,894.150024,894.150024,5059912600
2006-04-30,894.890015,912.349976,816.619995,842.609985,842.609985,7431355000
2006-05-31,841.510010,856.099976,781.650024,847.340027,847.340027,6642169200
2006-06-30,848.390015,864.549988,808.690002,860.659973,860.659973,5212105900
2006-07-31,860.299988,892.479980,850.739990,887.179993,887.179993,5035623500
2006-08-31,889.640015,912.380005,865.969971,907.080017,907.080017,5589488600
2006-09-30,909.869995,939.679993,899.030029,924.099976,924.099976,5884354500
2006-10-31,924.570007,952.739990,914.380005,921.729980,921.729980,5676913100
2006-11-30,925.340027,964.270020,910.609985,962.840027,962.840027,5060921900
2006-12-31,968.549988,982.190002,954.010010,974.309998,974.309998,6498348800
2007-01-31,983.609985,1003.229980,951.280029,960.250000,960.250000,6554630100
2007-02-28,959.080017,998.400024,926.070007,992.320007,992.320007,8633193600
2007-03-31,989.919983,1044.839966,989.539978,1037.790039,1037.790039,6232860600
2007-04-30,1040.520020,1068.910034,1029.189941,1066.599976,1066.599976,7169707400
